,Trend,Date,Hour,temp7,Z1,Peak,year,Month,week,HM,T2,T3,TH,T2H,T3H,TM,T2M,T3M
39442,39442,7/2/2009,11,63.33858834,866.1462416,0.007397068,2009,7,5,77,4011.776773,254100.2775,696.7244717,44129.5445,2795103.053,443.3701184,28082.43741,1778701.943
39443,39443,7/2/2009,12,63.78909691,882.9870799,0.008391989,2009,7,5,84,4069.048885,259560.9536,765.4691629,48828.58662,3114731.444,446.5236784,28483.34219,1816926.675
39444,39444,7/2/2009,13,64.23960548,900.4422109,0.009554967,2009,7,5,91,4126.726912,265099.3088,835.1148712,53647.44986,3446291.014,449.6772384,28887.08839,1855695.161
39445,39445,7/2/2009,14,64.69011405,918.5335388,0.01091754,2009,7,5,98,4184.810856,270715.8915,905.6615967,58587.35198,3790022.482,452.8307984,29293.67599,1895011.241
39446,39446,7/2/2009,15,65.14062261,937.283472,0.012517608,2009,7,5,105,4243.300714,276411.2504,977.1093392,63649.51071,4146168.756,455.9843583,29703.105,1934878.753
39447,39447,7/2/2009,16,65.59113118,956.714924,0.014400748,2009,7,5,112,4302.196489,282185.9343,1049.458099,68835.14383,4514974.949,459.1379183,30115.37543,1975301.54
39448,39448,7/2/2009,17,66.04163975,976.8513123,0.016621801,2009,7,5,119,4361.498181,288040.4916,1122.707876,74145.46907,4896688.358,462.2914783,30530.48727,2016283.441
39449,39449,7/2/2009,18,66.49214832,997.7165591,0.019246753,2009,7,5,126,4421.205788,293975.471,1196.85867,79581.70419,5291558.478,465.4450382,30948.44052,2057828.297
39450,39450,7/2/2009,19,66.94265689,1019.335091,0.022354969,2009,7,5,133,4481.319311,299991.4211,1271.910481,85145.06692,5699837.001,468.5985982,31369.23518,2099939.948
39451,39451,7/2/2009,20,67.39316545,1041.73184,0.0260418,2009,7,5,140,4541.838749,306088.8903,1347.863309,90836.77499,6121777.806,471.7521582,31792.87125,2142622.232
39452,39452,7/2/2009,21,67.84367402,1064.932242,0.030421601,2009,7,5,147,4602.764105,312268.4275,1424.717154,96658.0462,6557636.977,474.9057181,32219.34873,2185878.992
39453,39453,7/2/2009,22,68.29418259,1088.962236,0.035631131,2009,7,5,154,4664.095376,318530.5812,1502.472017,102610.0983,7007672.786,478.0592781,32648.66763,2229714.068
39454,39454,7/2/2009,23,68.74469116,1113.848268,0.041833291,2009,7,5,161,4725.832563,324875.9,1581.127897,108694.1489,7472145.7,481.2128381,33080.82794,2274131.3
39455,39455,7/2/2009,24,69.19519973,1139.617288,0.049221057,2009,7,5,168,4787.975666,331304.9325,1660.684794,114911.416,7951318.38,484.3663981,33515.82966,2319134.527
39456,39456,7/3/2009,1,58.83585688,727.2584057,0.002626786,2009,7,6,7,3461.658055,203669.6179,58.83585688,3461.658055,203669.6179,411.8509982,24231.60638,1425687.325
39457,39457,7/3/2009,2,59.28636545,739.0518417,0.00286707,2009,7,6,14,3514.873128,208384.0528,118.5727309,7029.746257,416768.1056,415.0045582,24604.1119,1458688.37
39458,39458,7/3/2009,3,59.73687401,751.2683389,0.003142085,2009,7,6,21,3568.494116,213170.6834,179.210622,10705.48235,639512.0503,418.1581181,24979.45882,1492194.784
39459,39459,7/3/2009,4,60.18738258,763.924758,0.003457369,2009,7,6,28,3622.521022,218030.0586,240.7495303,14490.08409,872120.2346,421.3116781,25357.64715,1526210.411
39460,39460,7/3/2009,5,60.63789115,777.0384642,0.003819468,2009,7,6,35,3676.953843,222962.7269,303.1894558,18384.76922,1114813.635,424.4652381,25738.6769,1560739.088
39461,39461,7/3/2009,6,61.08839972,790.6273274,0.004236144,2009,7,6,42,3731.79258,227969.2368,366.5303983,22390.75548,1367815.421,427.618798,26122.54806,1595784.658
39462,39462,7/3/2009,7,61.53890829,804.7097217,0.004716612,2009,7,6,49,3787.037234,233050.137,430.772358,26509.26063,1631350.959,430.772358,26509.26063,1631350.959
39463,39463,7/3/2009,8,61.98941685,819.3045261,0.005271827,2009,7,6,56,3842.687801,238205.9759,495.9153348,30741.50241,1905647.808,433.925918,26898.81461,1667441.832
39464,39464,7/3/2009,9,62.43992542,834.431124,0.005914847,2009,7,6,63,3898.744286,243437.3025,561.9593288,35088.69858,2190935.722,437.0794779,27291.21001,1704061.117
39465,39465,7/3/2009,10,62.89043399,850.1094033,0.006661249,2009,7,6,70,3955.206687,248744.6651,628.9043399,39552.06687,2487446.651,440.2330379,27686.44681,1741212.656
39466,39466,7/3/2009,11,63.34094256,866.3597563,0.007529657,2009,7,6,77,4012.075004,254128.6124,696.7503682,44132.82505,2795414.736,443.3865979,28084.52503,1778900.287
39467,39467,7/3/2009,12,63.79145113,883.2030802,0.008542366,2009,7,6,84,4069.349237,259589.693,765.4974136,48832.19085,3115076.316,446.5401579,28485.44466,1817127.851
39468,39468,7/3/2009,13,64.24195969,900.6607764,0.009726101,2009,7,6,91,4127.029385,265128.4554,835.145476,53651.382,3446669.92,449.6937178,28889.20569,1855899.188
39469,39469,7/3/2009,14,64.69246826,918.7547511,0.011112943,2009,7,6,98,4185.11545,270745.4484,905.6945556,58591.61629,3790436.277,452.8472778,29295.80815,1895218.139
39470,39470,7/3/2009,15,65.14297683,937.5074148,0.012741437,2009,7,6,105,4243.60743,276441.2205,977.1446525,63654.11145,4146618.308,456.0008378,29705.25201,1935088.544
39471,39471,7/3/2009,16,65.5934854,956.9416827,0.01465793,2009,7,6,112,4302.505327,282216.3203,1049.495766,68840.08523,4515461.126,459.1543978,30117.53729,1975514.242
39472,39472,7/3/2009,17,66.04399397,977.0809745,0.016918175,2009,7,6,119,4361.80914,288071.2965,1122.747897,74150.75537,4897212.041,462.3079578,30532.66398,2016499.076
39473,39473,7/3/2009,18,66.49450254,997.9492143,0.019589236,2009,7,6,126,4421.518868,294006.6976,1196.901046,79587.33962,5292120.557,465.4615178,30950.63208,2058046.883
39474,39474,7/3/2009,19,66.9450111,1019.570831,0.022751751,2009,7,6,133,4481.634511,300023.0721,1271.955211,85151.05571,5700438.37,468.6150777,31371.44158,2100161.505
39475,39475,7/3/2009,20,67.39551967,1041.970758,0.026502563,2009,7,6,140,4542.156072,306120.9689,1347.910393,90843.12143,6122419.377,471.7686377,31795.0925,2142846.782
39476,39476,7/3/2009,21,67.84602824,1065.174433,0.03095776,2009,7,6,147,4603.083548,312300.9364,1424.766593,96664.75451,6558319.664,474.9221977,32221.58484,2186106.555
39477,39477,7/3/2009,22,68.29653681,1089.207798,0.036256096,2009,7,6,154,4664.41694,318563.5233,1502.52381,102617.1727,7008397.512,478.0757577,32650.91858,2229944.663
39478,39478,7/3/2009,23,68.74704538,1114.0973,0.042562735,2009,7,6,161,4726.156248,324909.2781,1581.182044,108701.5937,7472913.396,481.2293177,33083.09374,2274364.947
39479,39479,7/3/2009,24,69.19755394,1139.869891,0.050073165,2009,7,6,168,4788.301471,331338.7493,1660.741295,114919.2353,7952129.984,484.3828776,33518.1103,2319371.245
39480,39480,7/4/2009,1,58.83821109,727.4510162,0.002673752,2009,7,7,7,3461.935084,203694.0673,58.83821109,3461.935084,203694.0673,411.8674776,24233.54559,1425858.471
39481,39481,7/4/2009,2,59.28871966,739.2462505,0.002918358,2009,7,7,14,3515.152279,208408.878,118.5774393,7030.304558,416817.7561,415.0210376,24606.06595,1458862.146
39482,39482,7/4/2009,3,59.73922823,751.4646058,0.00319832,2009,7,7,21,3568.77539,213195.8875,179.2176847,10706.32617,639587.6625,418.1745976,24981.42773,1492371.212
39483,39483,7/4/2009,4,60.1897368,764.1229448,0.003519273,2009,7,7,28,3622.804416,218055.6443,240.7589472,14491.21766,872222.5771,421.3281576,25359.63091,1526389.51
39484,39484,7/4/2009,5,60.64024537,777.2386348,0.003887881,2009,7,7,35,3677.239359,222988.697,303.2012269,18386.19679,1114943.485,424.4817176,25740.67551,1560920.879
39485,39485,7/4/2009,6,61.09075393,790.8295476,0.004312045,2009,7,7,42,3732.080216,227995.5941,366.5445236,22392.48129,1367973.565,427.6352775,26124.56151,1595969.159
39486,39486,7/4/2009,7,61.5412625,804.9140593,0.004801142,2009,7,7,49,3787.32699,233076.8845,430.7888375,26511.28893,1631538.191,430.7888375,26511.28893,1631538.191
39487,39487,7/4/2009,8,61.99177107,819.5110508,0.005366323,2009,7,7,56,3842.97968,238233.1166,495.9341686,30743.83744,1905864.933,433.9423975,26900.85776,1667631.816
39488,39488,7/4/2009,9,62.44227964,834.6399074,0.006020876,2009,7,7,63,3899.038287,243464.839,561.9805168,35091.34458,2191183.551,437.0959575,27293.26801,1704253.873
39489,39489,7/4/2009,10,62.89278821,850.3205192,0.006780654,2009,7,7,70,3955.502809,248772.6004,628.9278821,39555.02809,2487726.004,440.2495175,27688.51966,1741408.203
39490,39490,7/4/2009,11,63.34329678,866.5732804,0.007664605,2009,7,7,77,4012.373247,254156.9494,696.7762646,44136.10572,2795726.443,443.4030775,28086.61273,1779098.646
39491,39491,7/4/2009,12,63.79380534,883.4190901,0.008695414,2009,7,7,84,4069.6496,259618.4344,765.5256641,48835.7952,3115421.212,446.5566374,28487.5472,1817329.041
39492,39492,7/4/2009,13,64.24431391,900.8793518,0.009900269,2009,7,7,91,4127.33187,265157.6043,835.1760808,53655.31431,3447048.855,449.7101974,28891.32309,1856103.23
39493,39493,7/4/2009,14,64.69482248,918.9759736,0.011311803,2009,7,7,98,4185.420056,270775.0075,905.7275147,58595.88078,3790850.105,452.8637574,29297.94039,1895425.053
39494,39494,7/4/2009,15,65.14533105,937.7313679,0.012969217,2009,7,7,105,4243.914158,276471.1927,977.1799658,63658.71236,4147067.891,456.0173174,29707.3991,1935298.349
39495,39495,7/4/2009,16,65.59583962,957.1684521,0.014919637,2009,7,7,112,4302.814175,282246.7086,1049.533434,68845.02681,4515947.337,459.1708773,30119.69923,1975726.96
39496,39496,7/4/2009,17,66.04634818,977.3106475,0.017219741,2009,7,7,119,4362.120108,288102.1035,1122.787919,74156.04183,4897735.759,462.3244373,30534.84076,2016714.724
39497,39497,7/4/2009,18,66.49685675,998.1818806,0.019937689,2009,7,7,126,4421.831958,294037.9263,1196.943422,79592.97524,5292682.673,465.4779973,30952.8237,2058265.484
39498,39498,7/4/2009,19,66.94736532,1019.806582,0.023155409,2009,7,7,133,4481.949723,300054.7255,1271.999941,85157.04474,5701039.784,468.6315572,31373.64806,2100383.078
39499,39499,7/4/2009,20,67.39787389,1042.209687,0.026971253,2009,7,7,140,4542.473405,306153.0497,1347.957478,90849.4681,6123060.994,471.7851172,31797.31383,2143071.348
39500,39500,7/4/2009,21,67.84838246,1065.416636,0.031503062,2009,7,7,147,4603.403002,312333.4475,1424.816032,96671.46305,6559002.398,474.9386772,32223.82102,2186334.133
39501,39501,7/4/2009,22,68.29889102,1089.453372,0.036891605,2009,7,7,154,4664.738515,318596.4674,1502.575602,102624.2473,7009122.284,478.0922371,32653.1696,2230175.272
39502,39502,7/4/2009,23,68.74939959,1114.346345,0.043304325,2009,7,7,161,4726.479944,324942.6583,1581.236191,108709.0387,7473681.141,481.2457971,33085.35961,2274598.608
39503,39503,7/4/2009,24,69.19990816,1140.122508,0.050939235,2009,7,7,168,4788.627289,331372.5686,1660.797796,114927.0549,7952941.647,484.3993571,33520.39103,2319607.98
39504,39504,7/5/2009,1,58.84056531,726.475579,0.002399509,2009,7,1,7,3462.212126,203718.5187,58.84056531,3462.212126,203718.5187,411.8839572,24235.48488,1426029.631
39505,39505,7/5/2009,2,59.29107388,738.2726117,0.002619127,2009,7,1,14,3515.431442,208433.7053,118.5821478,7030.862884,416867.4107,415.0375172,24608.02009,1459035.937
39506,39506,7/5/2009,3,59.74158245,750.4928253,0.002870504,2009,7,1,21,3569.056674,213221.0935,179.2247474,10707.17002,639663.2806,418.1910772,24983.39672,1492547.655
39507,39507,7/5/2009,4,60.19209102,763.1530845,0.003158706,2009,7,1,28,3623.087821,218081.2319,240.7683641,14492.35129,872324.9277,421.3446371,25361.61475,1526568.623
39508,39508,7/5/2009,5,60.64259958,776.2707585,0.003489727,2009,7,1,35,3677.524884,223014.669,303.2129979,18387.62442,1115073.345,424.4981971,25742.67419,1561102.683
39509,39509,7/5/2009,6,61.09310815,789.863721,0.003870672,2009,7,1,42,3732.367863,228021.9535,366.5586489,22394.20718,1368131.721,427.6517571,26126.57504,1596153.675
39510,39510,7/5/2009,7,61.54361672,803.9503503,0.004309978,2009,7,1,49,3787.616759,233103.6341,430.805317,26513.31731,1631725.439,430.805317,26513.31731,1631725.439
39511,39511,7/5/2009,8,61.99412529,818.5495291,0.004817683,2009,7,1,56,3843.27157,238260.2593,495.9530023,30746.17256,1906082.074,433.958877,26902.90099,1667821.815
39512,39512,7/5/2009,9,62.44463386,833.6806448,0.005405748,2009,7,1,63,3899.332298,243492.3776,562.0017047,35093.99068,2191431.399,437.112437,27295.32609,1704446.643
39513,39513,7/5/2009,10,62.89514242,849.3635892,0.006088456,2009,7,1,70,3955.79894,248800.5377,628.9514242,39557.9894,2488005.377,440.2659969,27690.59258,1741603.764
39514,39514,7/5/2009,11,63.34565099,865.6187589,0.006882882,2009,7,1,77,4012.671499,254185.2883,696.8021609,44139.38649,2796038.172,443.4195569,28088.7005,1779297.018
39515,39515,7/5/2009,12,63.79615956,882.4670546,0.007809483,2009,7,1,84,4069.949975,259647.178,765.5539147,48839.3997,3115766.136,446.5731169,28489.64982,1817530.246
39516,39516,7/5/2009,13,64.24666813,899.9298821,0.008892795,2009,7,1,91,4127.634366,265186.7553,835.2066857,53659.24676,3447427.818,449.7266769,28893.44056,1856307.287
39517,39517,7/5/2009,14,64.6971767,918.0291511,0.010162288,2009,7,1,98,4185.724673,270804.5688,905.7604738,58600.14542,3791263.963,452.8802369,29300.07271,1895631.981
39518,39518,7/5/2009,15,65.14768526,936.7872763,0.011653403,2009,7,1,105,4244.220895,276501.167,977.2152789,63663.31342,4147517.505,456.0337968,29709.54626,1935508.169
39519,39519,7/5/2009,16,65.59819383,956.2271769,0.013408793,2009,7,1,112,4303.123034,282277.0988,1049.571101,68849.96854,4516433.581,459.1873568,30121.86124,1975939.692
39520,39520,7/5/2009,17,66.0487024,976.3722764,0.015479826,2009,7,1,119,4362.431089,288132.9127,1122.827941,74161.32851,4898259.516,462.3409168,30537.01762,2016930.389
39521,39521,7/5/2009,18,66.49921097,997.2465031,0.017928375,2009,7,1,126,4422.14506,294069.1573,1196.985797,79598.61107,5293244.831,465.4944768,30955.01542,2058484.101
39522,39522,7/5/2009,19,66.94971954,1018.87429,0.020828957,2009,7,1,133,4482.264946,300086.3811,1272.044671,85163.03398,5701641.24,468.6480368,31375.85463,2100604.667
39523,39523,7/5/2009,20,67.4002281,1041.280573,0.024271235,2009,7,1,140,4542.790748,306185.1326,1348.004562,90855.81496,6123702.652,471.8015967,31799.53524,2143295.928
39524,39524,7/5/2009,21,67.85073667,1064.490796,0.028362938,2009,7,1,147,4603.722467,312365.9608,1424.86547,96678.1718,6559685.177,474.9551567,32226.05727,2186561.726
39525,39525,7/5/2009,22,68.30124524,1088.530903,0.03323319,2009,7,1,154,4665.060101,318629.414,1502.627395,102631.3222,7009847.109,478.1087167,32655.42071,2230405.898
39526,39526,7/5/2009,23,68.75175381,1113.427347,0.039036213,2009,7,1,161,4726.803652,324976.041,1581.290338,108716.484,7474448.943,481.2622767,33087.62556,2274832.287
39527,39527,7/5/2009,24,69.20226238,1139.207082,0.045955296,2009,7,1,168,4788.953119,331406.3902,1660.854297,114934.8748,7953753.366,484.4158367,33522.67183,2319844.732
39528,39528,7/6/2009,1,58.84291953,726.6682042,0.002442421,2009,7,2,7,3462.489179,203742.9721,58.84291953,3462.489179,203742.9721,411.9004367,24237.42425,1426200.805
39529,39529,7/6/2009,2,59.2934281,738.4670355,0.002665992,2009,7,2,14,3515.710616,208458.5346,118.5868562,7031.421232,416917.0692,415.0539967,24609.97431,1459209.742
39530,39530,7/6/2009,3,59.74393666,750.6891077,0.002921893,2009,7,2,21,3569.337968,213246.3015,179.23181,10708.0139,639738.9044,418.2075566,24985.36577,1492724.11
39531,39531,7/6/2009,4,60.19444523,763.3512872,0.00321528,2009,7,2,28,3623.371237,218106.8214,240.7777809,14493.48495,872427.2858,421.3611166,25363.59866,1526747.75
39532,39532,7/6/2009,5,60.6449538,776.4709454,0.003552255,2009,7,2,35,3677.810421,223040.6431,303.224769,18389.05211,1115203.215,424.5146766,25744.67295,1561284.502
39533,39533,7/6/2009,6,61.09546237,790.0659578,0.00394005,2009,7,2,42,3732.655522,228048.315,366.5727742,22395.93313,1368289.89,427.6682366,26128.58866,1596338.205
39534,39534,7/6/2009,7,61.54597094,804.1547048,0.004387253,2009,7,2,49,3787.906539,233130.3858,430.8217966,26515.34577,1631912.7,430.8217966,26515.34577,1631912.7
39535,39535,7/6/2009,8,61.9964795,818.7560711,0.004904079,2009,7,2,56,3843.56347,238287.4039,495.971836,30748.50776,1906299.231,433.9753565,26904.94429,1668011.827
39536,39536,7/6/2009,9,62.44698807,833.889446,0.005502703,2009,7,2,63,3899.626319,243519.9182,562.0228926,35096.63687,2191679.264,437.1289165,27297.38423,1704639.428
39537,39537,7/6/2009,10,62.89749664,849.5747234,0.006197657,2009,7,2,70,3956.095084,248828.4772,628.9749664,39560.95084,2488284.772,440.2824765,27692.66559,1741799.341
39538,39538,7/6/2009,11,63.34800521,865.8323017,0.007006321,2009,7,2,77,4012.969764,254213.6295,696.8280573,44142.6674,2796349.925,443.4360365,28090.78835,1779495.407
39539,39539,7/6/2009,12,63.79851378,882.6830838,0.007949506,2009,7,2,84,4070.250361,259675.9237,765.5821654,48843.00433,3116111.085,446.5895965,28491.75252,1817731.466
39540,39540,7/6/2009,13,64.24902234,900.1484771,0.009052178,2009,7,2,91,4127.936872,265215.9083,835.2372904,53663.17933,3447806.808,449.7431564,28895.5581,1856511.358
39541,39541,7/6/2009,14,64.69953091,918.2503938,0.010344316,2009,7,2,98,4186.0293,270834.1321,905.7934327,58604.4102,3791677.849,452.8967164,29302.2051,1895838.925
39542,39542,7/6/2009,15,65.15003948,937.0112502,0.011861966,2009,7,2,105,4244.527644,276531.1436,977.2505922,63667.91466,4147967.154,456.0502764,29711.69351,1935718.005
39543,39543,7/6/2009,16,65.60054805,956.4539675,0.013648507,2009,7,2,112,4303.431904,282307.4914,1049.608769,68854.91047,4516919.863,459.2038364,30124.02333,1976152.44
39544,39544,7/6/2009,17,66.05105662,976.6019714,0.015756165,2009,7,2,119,4362.742081,288163.7242,1122.867963,74166.61537,4898783.311,462.3573963,30539.19456,2017146.069
39545,39545,7/6/2009,18,66.50156518,997.4791917,0.018247837,2009,7,2,126,4422.458171,294100.3903,1197.028173,79604.24709,5293807.026,465.5109563,30957.2072,2058702.732
39546,39546,7/6/2009,19,66.95207375,1019.110064,0.021199243,2009,7,2,133,4482.580179,300118.0388,1272.089401,85169.02341,5702242.737,468.6645163,31378.06126,2100826.271
39547,39547,7/6/2009,20,67.40258232,1041.519526,0.024701467,2009,7,2,140,4543.108103,306217.2179,1348.051646,90862.16207,6124344.359,471.8180762,31801.75672,2143520.525
39548,39548,7/6/2009,21,67.85309089,1064.733023,0.028863897,2009,7,2,147,4604.041943,312398.4764,1424.914909,96684.88081,6560368.005,474.9716362,32228.2936,2186789.335
39549,39549,7/6/2009,22,68.30359946,1088.776502,0.033817574,2009,7,2,154,4665.381699,318662.3629,1502.679188,102638.3974,7010571.984,478.1251962,32657.67189,2230636.54
39550,39550,7/6/2009,23,68.75410802,1113.676417,0.03971891,2009,7,2,161,4727.12737,325009.4258,1581.344484,108723.9295,7475216.793,481.2787561,33089.89159,2275065.981
39551,39551,7/6/2009,24,69.20461659,1139.459725,0.046753652,2009,7,2,168,4789.278957,331440.214,1660.910798,114942.695,7954565.136,484.4323161,33524.9527,2320081.498
39552,39552,7/7/2009,1,58.84527374,726.8608368,0.002486099,2009,7,3,7,3462.766242,203767.4274,58.84527374,3462.766242,203767.4274,411.9169162,24239.36369,1426371.992
39553,39553,7/7/2009,2,59.29578231,738.6614669,0.002713693,2009,7,3,14,3515.9898,208483.3658,118.5915646,7031.9796,416966.7315,415.0704762,24611.9286,1459383.56
39554,39554,7/7/2009,3,59.74629088,750.8853977,0.002974199,2009,7,3,21,3569.619274,213271.5115,179.2388726,10708.85782,639814.5344,418.2240362,24987.33492,1492900.58
39555,39555,7/7/2009,4,60.19679945,763.5494978,0.003272864,2009,7,3,28,3623.654664,218132.4131,240.7871978,14494.61866,872529.6523,421.3775962,25365.58265,1526926.892
39556,39556,7/7/2009,5,60.64730802,776.6711403,0.0036159,2009,7,3,35,3678.09597,223066.6192,303.2365401,18390.47985,1115333.096,424.5311561,25746.67179,1561466.335
39557,39557,7/7/2009,6,61.09781658,790.2682029,0.004010667,2009,7,3,42,3732.943191,228074.6784,366.5868995,22397.65915,1368448.07,427.6847161,26130.60234,1596522.749
39558,39558,7/7/2009,7,61.54832515,804.3590678,0.004465907,2009,7,3,49,3788.196329,233157.1394,430.8382761,26517.3743,1632099.976,430.8382761,26517.3743,1632099.976
39559,39559,7/7/2009,8,61.99883372,818.9626219,0.004992017,2009,7,3,56,3843.855383,238314.5507,495.9906698,30750.84306,1906516.406,433.991836,26906.98768,1668201.855
39560,39560,7/7/2009,9,62.44934229,834.0982562,0.005601386,2009,7,3,63,3899.920352,243547.461,562.0440806,35099.28317,2191927.149,437.145396,27299.44247,1704832.227
39561,39561,7/7/2009,10,62.89985086,849.7858668,0.006308805,2009,7,3,70,3956.391238,248856.4188,628.9985086,39563.91238,2488564.188,440.298956,27694.73867,1741994.932
39562,39562,7/7/2009,11,63.35035942,866.0458539,0.007131957,2009,7,3,77,4013.268039,254241.9727,696.8539536,44145.94843,2796661.7,443.4525159,28092.87627,1779693.809
39563,39563,7/7/2009,12,63.80086799,882.8991226,0.00809202,2009,7,3,84,4070.550756,259704.6714,765.6104159,48846.60908,3116456.057,446.6060759,28493.85529,1817932.7
39564,39564,7/7/2009,13,64.25137656,900.3670821,0.009214391,2009,7,3,91,4128.23939,265245.0636,835.2678953,53667.11207,3448185.826,449.7596359,28897.67573,1856715.445
39565,39565,7/7/2009,14,64.70188513,918.4716466,0.010529569,2009,7,3,98,4186.333939,270863.6977,905.8263918,58608.67515,3792091.767,452.9131959,29304.33758,1896045.884
39566,39566,7/7/2009,15,65.1523937,937.2352344,0.012074217,2009,7,3,105,4244.834405,276561.1223,977.2859055,63672.51607,4148416.835,456.0667559,29713.84083,1935927.856
39567,39567,7/7/2009,16,65.60290226,956.6807687,0.013892446,2009,7,3,112,4303.740785,282337.8861,1049.646436,68859.85256,4517406.177,459.2203158,30126.18549,1976365.202
39568,39568,7/7/2009,17,66.05341083,976.8316771,0.016037358,2009,7,3,119,4363.053082,288194.5377,1122.907984,74171.9024,4899307.141,462.3738758,30541.37158,2017361.764
39569,39569,7/7/2009,18,66.5039194,997.7118917,0.018572883,2009,7,3,126,4422.771296,294131.6258,1197.070549,79609.88332,5294369.264,465.5274358,30959.39907,2058921.38
39570,39570,7/7/2009,19,66.95442797,1019.345849,0.021575967,2009,7,3,133,4482.895425,300149.6988,1272.134131,85175.01307,5702844.278,468.6809958,31380.26797,2101047.892
39571,39571,7/7/2009,20,67.40493654,1041.758491,0.02513913,2009,7,3,140,4543.42547,306249.3055,1348.098731,90868.5094,6124986.11,471.8345558,31803.97829,2143745.138
39572,39572,7/7/2009,21,67.8554451,1064.975262,0.029373438,2009,7,3,147,4604.36143,312430.9942,1424.964347,96691.59002,6561050.879,474.9881157,32230.53001,2187016.96
39573,39573,7/7/2009,22,68.30595367,1089.022113,0.034411869,2009,7,3,154,4665.703307,318695.3139,1502.730981,102645.4727,7011296.906,478.1416757,32659.92315,2230867.197
39574,39574,7/7/2009,23,68.75646224,1113.9255,0.040413046,2009,7,3,161,4727.4511,325042.813,1581.398632,108731.3753,7475984.7,481.2952357,33092.1577,2275299.691
39575,39575,7/7/2009,24,69.20697081,1139.71238,0.047565187,2009,7,3,168,4789.604809,331474.0402,1660.967299,114950.5154,7955376.964,484.4487957,33527.23366,2320318.281
39576,39576,7/8/2009,1,58.84762796,727.0534768,0.002530556,2009,7,4,7,3463.043317,203791.8847,58.84762796,3463.043317,203791.8847,411.9333957,24241.30322,1426543.193
39577,39577,7/8/2009,2,59.29813653,738.8559059,0.002762246,2009,7,4,14,3516.268996,208508.199,118.5962731,7032.537992,417016.398,415.0869557,24613.88297,1459557.393
39578,39578,7/8/2009,3,59.7486451,751.0816955,0.003027438,2009,7,4,21,3569.900591,213296.7235,179.2459353,10709.70177,639890.1704,418.2405157,24989.30414,1493077.064
39579,39579,7/8/2009,4,60.19915366,763.7477163,0.003331476,2009,7,4,28,3623.938101,218158.0066,240.7966146,14495.75241,872632.0265,421.3940756,25367.56671,1527106.046
39580,39580,7/8/2009,5,60.64966223,776.8713433,0.003680681,2009,7,4,35,3678.381529,223092.5973,303.2483112,18391.90764,1115462.986,424.5476356,25748.6707,1561648.181
39581,39581,7/8/2009,6,61.1001708,790.4704563,0.004082545,2009,7,4,42,3733.230872,228101.0439,366.6010248,22399.38523,1368606.263,427.7011956,26132.6161,1596707.307
39582,39582,7/8/2009,7,61.55067937,804.5634394,0.004545965,2009,7,4,49,3788.486131,233183.8951,430.8547556,26519.40292,1632287.266,430.8547556,26519.40292,1632287.266
39583,39583,7/8/2009,8,62.00118794,819.1691813,0.005081523,2009,7,4,56,3844.147306,238341.6996,496.0095035,30753.17845,1906733.597,434.0083156,26909.03114,1668391.897
39584,39584,7/8/2009,9,62.4516965,834.3070753,0.005701829,2009,7,4,63,3900.214396,243575.0057,562.0652685,35101.92956,2192175.052,437.1618755,27301.50077,1705025.04
39585,39585,7/8/2009,10,62.90220507,849.9970193,0.006421933,2009,7,4,70,3956.687403,248884.3624,629.0220507,39566.87403,2488843.624,440.3154355,27696.81182,1742190.537
39586,39586,7/8/2009,11,63.35271364,866.2594156,0.007259831,2009,7,4,77,4013.566326,254270.3181,696.87985,44149.22958,2796973.499,443.4689955,28094.96428,1779892.227
39587,39587,7/8/2009,12,63.80322221,883.115171,0.008237068,2009,7,4,84,4070.851164,259733.4214,765.6386665,48850.21397,3116801.057,446.6225555,28495.95815,1818133.95
39588,39588,7/8/2009,13,64.25373078,900.585697,0.009379485,2009,7,4,91,4128.541919,265274.221,835.2985001,53671.04495,3448564.873,449.7761155,28899.79343,1856919.547
39589,39589,7/8/2009,14,64.70423934,918.6929094,0.010718105,2009,7,4,98,4186.638589,270893.2653,905.8593508,58612.94024,3792505.714,452.9296754,29306.47012,1896252.857
39590,39590,7/8/2009,15,65.15474791,937.459229,0.012290218,2009,7,4,105,4245.141175,276591.1031,977.3212187,63677.11763,4148866.547,456.0832354,29715.98823,1936137.722
39591,39591,7/8/2009,16,65.60525648,956.9075806,0.014140683,2009,7,4,112,4304.049678,282368.283,1049.684104,68864.79484,4517892.528,459.2367954,30128.34774,1976577.981
39592,39592,7/8/2009,17,66.05576505,977.0613938,0.016323486,2009,7,4,119,4363.364096,288225.3536,1122.948006,74177.18964,4899831.011,462.3903554,30543.54867,2017577.475
39593,39593,7/8/2009,18,66.50627362,997.9446028,0.018903608,2009,7,4,126,4423.084431,294162.8634,1197.112925,79615.51975,5294931.541,465.5439153,30961.59102,2059140.044
39594,39594,7/8/2009,19,66.95678218,1019.581646,0.021959236,2009,7,4,133,4483.21068,300181.361,1272.178861,85181.00292,5703445.858,468.6974753,31382.47476,2101269.527
39595,39595,7/8/2009,20,67.40729075,1041.997467,0.025584345,2009,7,4,140,4543.742846,306281.3951,1348.145815,90874.85693,6125627.903,471.8510353,31806.19992,2143969.766
39596,39596,7/8/2009,21,67.85779932,1065.217513,0.029891698,2009,7,4,147,4604.680929,312463.5144,1425.013786,96698.2995,6561733.802,475.0045952,32232.7665,2187244.601
