"","Trend","Date","Hour","temp7","Z1","Peak","year","Month","week","HM","T2","T3","TH","T2H","T3H","TM","T2M","T3M"
"38839",38839,2009-06-07,8,61.17647705,815.085583727324,NA,2009,6,1,48,3742.56134424918,228956.718184677,489.4118164,29940.4907539934,1831653.74547742,367.0588623,22455.3680654951,1373740.30910806
"38840",38840,2009-06-07,9,61.62698562,829.141812955723,NA,2009,6,1,54,3797.88535660769,234052.22625807,554.64287058,34180.9682094692,2106470.03632263,369.76191372,22787.3121396461,1404313.35754842
"38841",38841,2009-06-07,10,62.07749419,843.719736927551,NA,2009,6,1,60,3853.61528490948,239222.780459464,620.7749419,38536.1528490948,2392227.80459464,372.46496514,23121.6917094569,1435336.68275678
"38842",38842,2009-06-07,11,62.52800275,858.8390652503,NA,2009,6,1,66,3909.75112790401,244468.929277397,687.80803025,43007.2624069441,2689158.22205137,375.1680165,23458.506767424,1466813.57566438
"38843",38843,2009-06-07,12,62.97851132,874.520012132126,NA,2009,6,1,72,3966.29288808337,249791.221550594,755.74213584,47595.5146570004,2997494.65860713,377.87106792,23797.7573285002,1498747.32930356
"38844",38844,2009-06-07,13,63.42901989,890.78329626557,NA,2009,6,1,78,4023.24056420602,255190.205769278,824.57725857,52302.1273346782,3317472.67500062,380.57411934,24139.4433852361,1531141.23461567
"38845",38845,2009-06-07,14,63.87952846,907.6501408954,NA,2009,6,1,84,4080.59415627195,260666.430539284,894.31339844,57128.3181878073,3649330.02754997,383.27717076,24483.5649376317,1563998.5832357
"38846",38846,2009-06-07,15,64.33003703,925.142273804022,NA,2009,6,1,90,4138.35366428117,266220.444466444,964.95055545,62075.3049642176,3993306.66699666,385.98022218,24830.121985687,1597322.66679866
"38847",38847,2009-06-07,16,64.78054559,943.281927233207,NA,2009,6,1,96,4196.51908693807,271852.796030697,1036.48872944,67144.3053910091,4349644.73649115,388.68327354,25179.1145216284,1631116.77618418
"38848",38848,2009-06-07,17,65.23105416,962.091838185336,NA,2009,6,1,102,4255.09042682485,277564.03408791,1108.92792072,72336.5372560225,4718588.57949446,391.38632496,25530.5425609491,1665384.20452746
"38849",38849,2009-06-07,18,65.68156273,981.595247988917,NA,2009,6,1,108,4314.06768265492,283354.707119765,1182.26812914,77653.2182877886,5100384.72815577,394.08937638,25884.4060959295,1700128.24271859
"38850",38850,2009-06-07,19,66.1320713,1001.81590257689,NA,2009,6,1,114,4373.45085442828,289225.363732097,1256.5093547,83095.5662341374,5495281.91090985,396.7924278,26240.7051265697,1735352.18239258
"38851",38851,2009-06-07,20,66.58257987,1022.77805241982,NA,2009,6,1,120,4433.23994214493,295176.552530739,1331.6515974,88664.7988428986,5903531.05061478,399.49547922,26599.4396528696,1771059.31518443
"38852",38852,2009-06-07,21,67.03308843,1044.50645238472,NA,2009,6,1,126,4493.4349444642,301208.821986721,1407.69485703,94362.1338337482,6325385.26172114,402.19853058,26960.6096667852,1807252.93192033
"38853",38853,2009-06-07,22,67.483597,1067.02636228608,NA,2009,6,1,132,4554.03586405841,307322.720973664,1484.639134,100188.789009285,6761099.86142062,404.901582,27324.2151843505,1843936.32584199
"38854",38854,2009-06-07,23,67.93410557,1090.36354607954,NA,2009,6,1,138,4615.04269959591,313518.797964406,1562.48442811,106145.982090706,7210932.35318134,407.60463342,27690.2561975754,1881112.78778644
"38855",38855,2009-06-07,24,68.38461414,1114.54427238619,NA,2009,6,1,144,4676.45545107669,319797.601564779,1641.23073936,112234.930825841,7675142.43755469,410.30768484,28058.7327064601,1918785.60938867
"38856",38856,2009-06-08,1,58.02527129,729.939028504374,NA,2009,6,2,6,3366.9321082781,195367.148997848,58.02527129,3366.9321082781,195367.148997848,348.15162774,20201.5926496686,1172202.89398709
"38857",38857,2009-06-08,2,58.47577986,740.854598352734,NA,2009,6,2,12,3419.41683023518,199953.065814412,116.95155972,6838.83366047036,399906.131628823,350.85467916,20516.5009814111,1199718.39488647
"38858",38858,2009-06-08,3,58.92628843,752.168080052733,NA,2009,6,2,18,3472.30746813555,204610.191384999,176.77886529,10416.9224044067,613830.574154996,353.55773058,20833.8448088133,1227661.14830999
"38859",38859,2009-06-08,4,59.37679699,763.895653488059,NA,2009,6,2,24,3525.60402079167,209339.074209675,237.50718796,14102.4160831667,837356.2968387,356.26078194,21153.62412475,1256034.44525805
"38860",38860,2009-06-08,5,59.82730556,776.054002958467,NA,2009,6,2,30,3579.30649056961,214140.263104199,299.1365278,17896.532452848,1070701.315521,358.96383336,21475.8389434176,1284841.57862519
"38861",38861,2009-06-08,6,60.27781413,788.660317430693,NA,2009,6,2,36,3633.41487629083,219014.306570235,361.66688478,21800.489257745,1314085.83942141,361.66688478,21800.489257745,1314085.83942141
"38862",38862,2009-06-08,7,60.7283227,801.732290363483,NA,2009,6,2,42,3687.92917795534,223961.753213617,425.0982589,25815.5042456873,1567732.27249532,364.3699362,22127.575067732,1343770.5192817
"38863",38863,2009-06-08,8,61.17883127,815.288119753218,NA,2009,6,2,48,3742.84939556313,228983.151640178,489.43065016,29942.795164505,1831865.21312143,367.07298762,22457.0963733788,1373898.90984107
"38864",38864,2009-06-08,9,61.62933983,829.346508128762,NA,2009,6,2,54,3798.17552788162,234079.050341806,554.66405847,34183.5797509346,2106711.45307626,369.77603898,22789.0531672897,1404474.30205084
"38865",38865,2009-06-08,10,62.0798484,843.926662562604,NA,2009,6,2,60,3853.90757736698,239249.998150554,620.798484,38539.0757736698,2392499.98150554,372.4790904,23123.4454642019,1435499.98890332
"38866",38866,2009-06-08,11,62.53035697,859.048294668041,NA,2009,6,2,66,3910.04554279563,244496.543559968,687.83392667,43010.5009707519,2689461.97915965,375.18214182,23460.2732567738,1466979.26135981
"38867",38867,2009-06-08,12,62.98086554,874.73162059199,NA,2009,6,2,72,3966.58942416756,249819.235175883,755.77038648,47599.0730900107,2997830.8221106,377.88519324,23799.5365450054,1498915.4110553
"38868",38868,2009-06-08,13,63.43137411,890.997361019004,NA,2009,6,2,78,4023.53922148278,255218.621604132,824.60786343,52306.0098792761,3317842.08085372,380.58824466,24141.2353288967,1531311.72962479
"38869",38869,2009-06-08,14,63.88188267,907.866741115543,NA,2009,6,2,84,4080.89493346365,260695.251328122,894.34635738,57132.5290684911,3649733.51859371,383.29129602,24485.3696007819,1564171.50796873
"38870",38870,2009-06-08,15,64.33239124,925.36149074177,NA,2009,6,2,90,4138.65656265643,266249.673196807,964.9858686,62079.8484398464,3993745.09795211,385.99434744,24831.9393759386,1597498.03918084
"38871",38871,2009-06-08,16,64.78289981,943.503844150181,NA,2009,6,2,96,4196.8241077925,271882.435695314,1036.52639696,67149.18572468,4350118.97112503,388.69739886,25180.944646755,1631294.61417188
"38872",38872,2009-06-08,17,65.23340838,962.316540175862,NA,2009,6,2,102,4255.39756887185,277594.087429477,1108.96794246,72341.7586708215,4719099.48630111,391.40045028,25532.3854132311,1665564.52457686
"38873",38873,2009-06-08,18,65.68391695,981.822822191537,NA,2009,6,2,108,4314.3769458945,283385.177005129,1182.3105051,77658.7850261009,5100933.18609232,394.1035017,25886.261675367,1700311.06203077
"38874",38874,2009-06-08,19,66.13442551,1002.04643799264,NA,2009,6,2,114,4373.76223753774,289256.252896891,1256.55408469,83101.482513217,5495868.80504092,396.80655306,26242.5734252264,1735537.51738134
"38875",38875,2009-06-08,20,66.58493408,1023.01164024405,NA,2009,6,2,120,4433.55344643795,295207.863971227,1331.6986816,88671.0689287589,5904157.27942455,399.50960448,26601.3206786277,1771247.18382736
"38876",38876,2009-06-08,21,67.03544265,1044.74318582904,NA,2009,6,2,126,4493.75057128144,301240.558704542,1407.74429565,94368.7619969102,6326051.73279537,402.2126559,26962.5034276886,1807443.35222725
"38877",38877,2009-06-08,22,67.48595122,1067.26633627087,NA,2009,6,2,132,4554.35361206822,307354.885702667,1484.69092684,100195.779465501,6761807.48545867,404.91570732,27326.1216724093,1844129.314216
"38878",38878,2009-06-08,23,67.93645979,1090.60685763043,NA,2009,6,2,138,4615.36256879829,313551.393571436,1562.53857517,106153.339082361,7211682.05214303,407.61875874,27692.1754127897,1881308.36142862
"38879",38879,2009-06-08,24,68.38696836,1114.79102050626,NA,2009,6,2,144,4676.77744147164,319830.630916683,1641.28724064,112242.658595319,7675935.14200039,410.32181016,28060.6646488298,1918983.7855001
"38880",38880,2009-06-09,1,58.02762551,730.128288495779,NA,2009,6,3,6,3367.2053223288,195390.929459375,58.02762551,3367.2053223288,195390.929459375,348.16575306,20203.2319339728,1172345.57675625
"38881",38881,2009-06-09,2,58.47813407,741.045573845354,NA,2009,6,3,12,3419.69216430889,199977.216862584,116.95626814,6839.38432861779,399954.433725168,350.86880442,20518.1529858534,1199863.3011755
"38882",38882,2009-06-09,3,58.92864264,752.360828470054,NA,2009,6,3,18,3472.58492339283,204634.715987668,176.78592792,10417.7547701785,613904.147963003,353.57185584,20835.509540357,1227808.29592601
"38883",38883,2009-06-09,4,59.37915121,764.090234253545,NA,2009,6,3,24,3525.88359842005,209363.975339443,237.51660484,14103.5343936802,837455.901357771,356.27490726,21155.3015905203,1256183.85203666
"38884",38884,2009-06-09,5,59.82965978,776.250477556724,NA,2009,6,3,30,3579.58818939055,214165.543523743,299.1482989,17897.9409469527,1070827.71761871,358.97795868,21477.5291363433,1284993.26114246
"38885",38885,2009-06-09,6,60.28016835,788.858749278119,NA,2009,6,3,36,3633.69869630434,219039.969146401,361.6810101,21802.192177826,1314239.81487841,361.6810101,21802.192177826,1314239.81487841
"38886",38886,2009-06-09,7,60.73067691,801.932744866755,NA,2009,6,3,42,3688.21511794681,223987.800702605,425.11473837,25817.5058256276,1567914.60491824,364.38406146,22129.2907076808,1343926.80421563
"38887",38887,2009-06-09,8,61.18118548,815.490664261838,NA,2009,6,3,48,3743.13745673816,229009.587017833,489.44948384,29945.0996539053,1832076.69614266,367.08711288,22458.824740429,1374057.522107
"38888",38888,2009-06-09,9,61.63169405,829.551211996248,NA,2009,6,3,54,3798.46571147281,234105.876588908,554.68524645,34186.1914032552,2106952.88930017,369.7901643,22790.7942688368,1404635.25953345
"38889",38889,2009-06-09,10,62.08220262,844.133597119051,NA,2009,6,3,60,3854.19988215073,239277.218021662,620.8220262,38541.9988215073,2392772.18021662,372.49321572,23125.1992929044,1435663.30812997
"38890",38890,2009-06-09,11,62.53271119,859.257533216943,NA,2009,6,3,66,3910.33996877195,244524.15992193,687.85982309,43013.7396564915,2689765.75914123,375.19626714,23462.0398126317,1467144.95953158
"38891",38891,2009-06-09,12,62.98321975,874.943238379703,NA,2009,6,3,72,3966.88597007679,249847.250776538,755.798637,47602.6316409215,2998167.00931846,377.8993185,23801.3158204607,1499083.50465923
"38892",38892,2009-06-09,13,63.43372832,891.21143532799,NA,2009,6,3,78,4023.83788857557,255247.039427625,824.63846816,52309.8925514824,3318211.51255913,380.60236992,24143.0273314534,1531482.23656575
"38893",38893,2009-06-09,14,63.88423689,908.083351236948,NA,2009,6,3,84,4081.19572301764,260724.074363714,894.37931646,57136.7401222469,3650137.04109199,383.30542134,24487.1743381058,1564344.44618228
"38894",38894,2009-06-09,15,64.33474546,925.580717843812,NA,2009,6,3,90,4138.95947340299,266278.904190637,965.0211819,62084.3921010448,3994183.56285955,386.00847276,24833.7568404179,1597673.42514382
"38895",38895,2009-06-09,16,64.78525403,943.725771423454,NA,2009,6,3,96,4197.12913973163,271912.077514229,1036.56406448,67154.0662357061,4350593.24022767,388.71152418,25182.7748383898,1631472.46508538
"38896",38896,2009-06-09,17,65.23576259,962.541252698192,NA,2009,6,3,102,4255.70472069884,277624.142812652,1109.00796403,72346.9802518803,4719610.42781508,391.41457554,25534.2283241931,1665744.85687591
"38897",38897,2009-06-09,18,65.68627116,982.050407186345,NA,2009,6,3,108,4314.68621890505,283415.648945312,1182.35288088,77664.3519402909,5101481.68101562,394.11762696,25888.1173134303,1700493.89367187
"38898",38898,2009-06-09,19,66.13677973,1002.27698469732,NA,2009,6,3,114,4374.07363305454,289287.144392129,1256.59881487,83107.3990280362,5496455.74345045,396.82067838,26244.4417983272,1735722.86635277
"38899",38899,2009-06-09,20,66.5872883,1023.24523965653,NA,2009,6,3,120,4433.86696314732,295239.177758936,1331.745766,88677.3392629463,5904783.55517872,399.5237298,26603.2017788839,1771435.06655362
"38900",38900,2009-06-09,21,67.03779687,1044.97993102702,NA,2009,6,3,126,4494.06620918338,301272.297651566,1407.79373427,94375.390392851,6326718.25068289,402.22678122,26964.3972551003,1807633.7859094
"38901",38901,2009-06-09,22,67.48830544,1067.50632230945,NA,2009,6,3,132,4554.67137116273,307387.052675854,1484.74271968,100202.77016558,6762515.15886879,404.92983264,27328.0282269764,1844322.31605513
"38902",38902,2009-06-09,23,67.938814,1090.8501813729,NA,2009,6,3,138,4615.6824477266,313583.991299162,1562.592722,106160.696297712,7212431.79988072,407.632884,27694.0946863596,1881503.94779497
"38903",38903,2009-06-09,24,68.38932257,1115.03778111721,NA,2009,6,3,144,4677.09944158351,319863.662402422,1641.34374168,112250.386598004,7676727.89765812,410.33593542,28062.5966495011,1919181.97441453
"38904",38904,2009-06-10,1,58.02997972,730.317555745266,NA,2009,6,4,6,3367.47854630361,195414.711749534,58.02997972,3367.47854630361,195414.711749534,348.17987832,20204.8712778217,1172488.2704972
"38905",38905,2009-06-10,2,58.48048829,741.236556644899,NA,2009,6,4,12,3419.96751063683,200001.369957977,116.96097658,6839.93502127365,400002.739915955,350.88292974,20519.805063821,1200008.21974786
"38906",38906,2009-06-10,3,58.93099686,752.553584371096,NA,2009,6,4,18,3472.86239091333,204659.242654126,176.79299058,10418.58717274,613977.727962377,353.58598116,20837.17434548,1227955.45592475
"38907",38907,2009-06-10,4,59.38150543,764.284822724535,NA,2009,6,4,24,3526.16318713312,209388.878443811,237.52602172,14104.6527485325,837555.513775246,356.28903258,21156.9791227987,1256333.27066287
"38908",38908,2009-06-10,5,59.83201399,776.44696007326,NA,2009,6,4,30,3579.86989809956,214190.825825472,299.16006995,17899.3494904978,1070954.12912736,358.99208394,21479.2193885973,1285144.95495283
"38909",38909,2009-06-10,6,60.28252256,789.057189225444,NA,2009,6,4,36,3633.98252619691,219065.633618111,361.69513536,21803.8951571815,1314393.80170867,361.69513536,21803.8951571815,1314393.80170867
"38910",38910,2009-06-10,7,60.73303113,802.13320763244,NA,2009,6,4,42,3688.50107023755,224013.850321775,425.13121791,25819.5074916628,1568096.95225243,364.39818678,22131.0064214253,1344083.10193065
"38911",38911,2009-06-10,8,61.1835397,815.693217245459,NA,2009,6,4,48,3743.42553022148,229036.024542299,489.4683176,29947.4042417718,1832288.19633839,367.1012382,22460.5531813289,1374216.1472538
"38912",38912,2009-06-10,9,61.63404827,829.755924553353,NA,2009,6,4,54,3798.75590614869,234132.704885516,554.70643443,34188.8031553382,2107194.34396964,369.80428962,22792.5354368921,1404796.2293131
"38913",38913,2009-06-10,10,62.08455683,844.340540567898,NA,2009,6,4,60,3854.4921967775,239304.439841624,620.8455683,38544.921967775,2393044.39841624,372.50734098,23126.953180665,1435826.63904975
"38914",38914,2009-06-10,11,62.5350654,859.466780872838,NA,2009,6,4,66,3910.63440458228,244551.778246043,687.8857194,43016.978450405,2690069.56070647,375.2103924,23463.8064274937,1467310.66947626
"38915",38915,2009-06-10,12,62.98557397,875.154865564692,NA,2009,6,4,72,3967.18252833034,249875.268590642,755.82688764,47606.1903399641,2998503.22308771,377.91344382,23803.095169982,1499251.61154385
"38916",38916,2009-06-10,13,63.43608254,891.425519282842,NA,2009,6,4,78,4024.13656802169,255275.459481256,824.66907302,52313.775384282,3318580.97325633,380.61649524,24144.8194081302,1531652.75688754
"38917",38917,2009-06-10,14,63.88659111,908.299971204307,NA,2009,6,4,84,4081.49652365633,260752.899523718,894.41227554,57140.9513311886,3650540.59333206,383.31954666,24488.979141938,1564517.39714231
"38918",38918,2009-06-10,15,64.33709968,925.799955043743,NA,2009,6,4,90,4139.26239523426,266308.137323862,965.0564952,62088.9359285138,3994622.05985793,386.02259808,24835.5743714055,1597848.82394317
"38919",38919,2009-06-10,16,64.78760824,943.94770897504,NA,2009,6,4,96,4197.43418145972,271941.721361597,1036.60173184,67158.9469033554,4351067.54178555,388.72564944,25184.6050887583,1631650.32816958
"38920",38920,2009-06-10,17,65.23811681,962.76597593309,NA,2009,6,4,102,4256.0118849152,277654.200492846,1109.04798577,72352.2020435585,4720121.40837839,391.42870086,25536.0713094912,1665925.20295708
"38921",38921,2009-06-10,18,65.68862538,982.27800317852,NA,2009,6,4,108,4314.99550431398,283446.123199265,1182.39525684,77669.9190776516,5102030.21758678,394.13175228,25889.9730258839,1700676.73919559
"38922",38922,2009-06-10,19,66.13913395,1002.50754257652,NA,2009,6,4,114,4374.38503965604,289318.038086687,1256.64354505,83113.3157534648,5497042.72364706,396.8348037,26246.3102379363,1735908.22852012
"38923",38923,2009-06-10,20,66.58964252,1023.47885052991,NA,2009,6,4,120,4434.18049094139,295270.493760945,1331.7928504,88683.6098188278,5905409.87521891,399.53785512,26605.0829456483,1771622.96256567
"38924",38924,2009-06-10,21,67.04015108,1045.2166878378,NA,2009,6,4,126,4494.38185682923,301304.038693042,1407.84317268,94382.0189934137,6327384.81255389,402.24090648,26966.2911409754,1807824.23215825
"38925",38925,2009-06-10,22,67.49065965,1067.74632024723,NA,2009,6,4,132,4554.98913999214,307419.221756656,1484.7945123,100209.761079827,6763222.87864642,404.9439579,27329.9348399528,1844515.33053993
"38926",38926,2009-06-10,23,67.94116822,1091.09351764593,NA,2009,6,4,138,4616.00233909834,313616.591424594,1562.64686906,106168.053799262,7213181.60276565,407.64700932,27696.01403459,1881699.54854756
"38927",38927,2009-06-10,24,68.39167679,1115.28455458727,NA,2009,6,4,144,4677.42145414782,319896.69630269,1641.40024296,112258.114899548,7677520.71126456,410.35006074,28064.5287248869,1919380.17781614
"38928",38928,2009-06-11,1,58.03233394,730.506830132189,NA,2009,6,5,6,3367.75178252368,195438.496070444,58.03233394,3367.75178252368,195438.496070444,348.19400364,20206.5106951421,1172630.97642267
"38929",38929,2009-06-11,2,58.48284251,741.427546804687,NA,2009,6,5,12,3420.24286804946,200025.524998087,116.96568502,6840.48573609893,400051.049996175,350.89705506,20521.4572082968,1200153.14998852
"38930",38930,2009-06-11,3,58.93335107,752.746347847197,NA,2009,6,5,18,3473.13986833987,204683.771176087,176.80005321,10419.4196050196,614051.313528261,353.60010642,20838.8392100392,1228102.62705652
"38931",38931,2009-06-11,4,59.38385964,764.479418938973,NA,2009,6,5,24,3526.44278574322,209413.783417066,237.53543856,14105.7711429729,837655.133668264,356.30315784,21158.6567144593,1256482.7005024
"38932",38932,2009-06-11,5,59.83436821,776.643450448798,NA,2009,6,5,30,3580.15161908986,214216.11022425,299.17184105,17900.7580954493,1071080.55112125,359.00620926,21480.9097145392,1285296.6613455
"38933",38933,2009-06-11,6,60.28487678,789.255637230036,NA,2009,6,5,36,3634.26636837978,219091.300203473,361.70926068,21805.5982102787,1314547.80122084,361.70926068,21805.5982102787,1314547.80122084
"38934",38934,2009-06-11,7,60.73538535,802.333678673683,NA,2009,6,5,42,3688.78703361299,224039.901960569,425.14769745,25821.509235291,1568279.31372398,364.4123121,22132.722201678,1344239.41176341
"38935",38935,2009-06-11,8,61.18589392,815.895778708369,NA,2009,6,5,48,3743.71361478949,229062.46410137,489.48715136,29949.7089183159,1832499.71281096,367.11536352,22462.281688737,1374374.78460822
"38936",38936,2009-06-11,9,61.63640248,829.960645795099,NA,2009,6,5,54,3799.04611067655,234159.535117738,554.72762232,34191.4149960889,2107435.81605965,369.81841488,22794.2766640593,1404957.21070643
"38937",38937,2009-06-11,10,62.08691105,844.547492938829,NA,2009,6,5,60,3854.78452373061,239331.663841779,620.8691105,38547.8452373061,2393316.63841779,372.5214663,23128.7071423837,1435989.98305067
"38938",38938,2009-06-11,11,62.53741962,859.676037685,NA,2009,6,5,66,3910.92885272796,244579.398767014,687.91161582,43020.2173800076,2690373.38643715,375.22451772,23465.5731163678,1467476.39260208
"38939",38939,2009-06-11,12,62.98792819,875.366502112778,NA,2009,6,5,72,3967.4790976686,249903.288499276,755.85513828,47609.7491720232,2998839.46199131,377.92756914,23804.8745860116,1499419.73099565
"38940",38940,2009-06-11,13,63.43843676,891.639612838966,NA,2009,6,5,78,4024.43525855252,255303.881644398,824.69967788,52317.6583611828,3318950.46137718,380.63062056,24146.6115513151,1531823.28986639
"38941",38941,2009-06-11,14,63.88894532,908.516600962149,NA,2009,6,5,84,4081.79733410195,260781.726685761,894.44523448,57145.1626774273,3650944.17360066,383.33367192,24490.7840046117,1564690.36011457
"38942",38942,2009-06-11,15,64.33945389,926.019202274991,NA,2009,6,5,90,4139.56532686344,266337.372472373,965.09180835,62093.4799029515,3995060.58708559,386.03672334,24837.3919611806,1598024.23483424
"38943",38943,2009-06-11,16,64.78996246,944.16965696211,NA,2009,6,5,96,4197.73923556821,271971.367489333,1036.63939936,67163.8277690913,4351541.87982933,388.73977476,25186.4354134093,1631828.204936
"38944",38944,2009-06-11,17,65.24047103,962.990709790847,NA,2009,6,5,102,4256.31906021627,277684.260342476,1109.08800751,72357.4240236766,4720632.4258221,391.44282618,25537.9143612976,1666105.56205486
"38945",38945,2009-06-11,18,65.6909796,982.505610066173,NA,2009,6,5,108,4315.30480080762,283476.599637635,1182.4376328,77675.4864145371,5102578.79347743,394.1458776,25891.8288048457,1700859.59782581
"38946",38946,2009-06-11,19,66.14148816,1002.73811151563,NA,2009,6,5,114,4374.69645601942,289348.933849402,1256.68827504,83119.232664369,5497629.74313864,396.84892896,26248.1787361165,1736093.60309641
"38947",38947,2009-06-11,20,66.59199673,1023.71247273663,NA,2009,6,5,120,4434.49402848833,295301.811844299,1331.8399346,88689.8805697666,5906036.23688599,399.55198038,26606.96417093,1771810.8710658
"38948",38948,2009-06-11,21,67.0425053,1045.45345654456,NA,2009,6,5,126,4494.69751690053,301335.782098701,1407.8926113,94388.6478549111,6328051.42407271,402.2550318,26968.1851014032,1808014.6925922
"38949",38949,2009-06-11,22,67.49301387,1067.98633039493,NA,2009,6,5,132,4555.30692125601,307451.393218439,1484.84630514,100216.752267632,6763930.65080566,404.95808322,27331.8415275361,1844708.35931063
"38950",38950,2009-06-11,23,67.94352244,1091.33686628087,NA,2009,6,5,138,4616.32224155478,313649.193809348,1562.70101612,106175.41155576,7213931.45761501,407.66113464,27697.9334493287,1881895.16285609
"38951",38951,2009-06-11,24,68.394031,1115.53134054922,NA,2009,6,5,144,4677.74347642896,319929.73233693,1641.456744,112265.843434295,7678313.57608632,410.364186,28066.4608585738,1919578.39402158
"38952",38952,2009-06-12,1,58.03468816,730.696111717105,NA,2009,6,6,6,3368.02502982844,195462.282321168,58.03468816,3368.02502982844,195462.282321168,348.20812896,20208.1501789707,1172773.69392701
"38953",38953,2009-06-12,2,58.48519672,741.618544377914,NA,2009,6,6,12,3420.5182353771,200049.681880377,116.97039344,6841.0364707542,400099.363760754,350.91118032,20523.1094122626,1200298.09128226
"38954",38954,2009-06-12,3,58.93570529,752.939118807447,NA,2009,6,6,18,3473.41735802973,204708.301762011,176.80711587,10420.2520740892,614124.905286032,353.61423174,20840.5041481784,1228249.81057206
"38955",38955,2009-06-12,4,59.38621386,764.674022821535,NA,2009,6,6,24,3526.72239662566,209438.690470863,237.54485544,14106.8895865026,837754.761883452,356.31728316,21160.3343797539,1256632.14282518
"38956",38956,2009-06-12,5,59.83672243,776.839948713319,NA,2009,6,6,30,3580.43335116487,214241.396612767,299.18361215,17902.1667558243,1071206.98306383,359.02033458,21482.6001069892,1285448.3796766
"38957",38957,2009-06-12,6,60.287231,789.454093313581,NA,2009,6,6,36,3634.55022164736,219116.968793556,361.723386,21807.3013298842,1314701.81276133,361.723386,21807.3013298842,1314701.81276133
"38958",38958,2009-06-12,7,60.73773956,802.534158003491,NA,2009,6,6,42,3689.07300685839,224065.955508391,425.16417692,25823.5110480087,1568461.68855874,364.42643736,22134.4380411503,1344395.73305035
"38959",38959,2009-06-12,8,61.18824813,816.098348654711,NA,2009,6,6,48,3744.00170921845,229088.905582803,489.50598504,29952.0136737476,1832711.24466242,367.12948878,22464.0102553107,1374533.43349682
"38960",38960,2009-06-12,9,61.6387567,830.16537573227,NA,2009,6,6,54,3799.3363275218,234186.367513587,554.7488103,34194.0269476962,2107677.30762229,369.8325402,22796.0179651308,1405118.20508152
"38961",38961,2009-06-12,10,62.08926527,844.754454217482,NA,2009,6,6,60,3855.07686176843,239358.889906579,620.8926527,38550.7686176843,2393588.89906579,372.53559162,23130.4611706106,1436153.33943947
"38962",38962,2009-06-12,11,62.53977384,859.885303629299,NA,2009,6,6,66,3911.22331195835,244607.021367611,687.93751224,43023.4564315418,2690677.23504372,375.23864304,23467.3398717501,1467642.12820567
"38963",38963,2009-06-12,12,62.9902824,875.578147989623,NA,2009,6,6,72,3967.77567683175,249931.310383483,755.8833888,47613.308121981,2999175.7246018,377.9416944,23806.6540609905,1499587.8623009
"38964",38964,2009-06-12,13,63.44079097,891.853715951603,NA,2009,6,6,78,4024.73395889923,255332.305796387,824.73028261,52321.54146569,3319319.97535303,380.64474582,24148.4037533954,1531993.83477832
"38965",38965,2009-06-12,14,63.89129954,908.733240622517,NA,2009,6,6,84,4082.09815691,260810.556094819,894.47819356,57149.3741967401,3651347.78532747,383.34779724,24492.58894146,1564863.33656891
"38966",38966,2009-06-12,15,64.34180811,926.238459671851,NA,2009,6,6,90,4139.86827086406,266366.609884613,965.12712165,62098.0240629609,3995499.1482692,386.05084866,24839.2096251844,1598199.65930768
"38967",38967,2009-06-12,16,64.79231668,944.391615306725,NA,2009,6,6,96,4198.04430076141,272001.015771602,1036.67706688,67168.7088121825,4352016.25234563,388.75390008,25188.2658045684,1632006.09462961
"38968",38968,2009-06-12,17,65.24282524,963.215454181572,NA,2009,6,6,102,4256.62624529718,277714.322233921,1109.12802908,72362.6461700521,4721143.47797666,391.45695144,25539.7574717831,1666285.93340353
"38969",38969,2009-06-12,18,65.69333381,982.733227747227,NA,2009,6,6,108,4315.61410707209,283507.078131032,1182.48000858,77681.0539272976,5103127.40635857,394.16000286,25893.6846424325,1701042.46878619
"38970",38970,2009-06-12,19,66.14384238,1002.96869174522,NA,2009,6,6,114,4375.00788479028,289379.831942826,1256.73300522,83125.1498110154,5498216.80691369,396.86305428,26250.0473087417,1736278.99165695
"38971",38971,2009-06-12,20,66.59435095,1023.94610653321,NA,2009,6,6,120,4434.80757845177,295333.132275137,1331.887019,88696.1515690353,5906662.64550273,399.5661057,26608.8454707106,1771998.79365082
"38972",38972,2009-06-12,21,67.04485952,1045.69023700649,NA,2009,6,6,126,4495.01318805654,301367.527733798,1407.94204992,94395.2769491872,6328718.08240975,402.26915712,26970.0791283392,1808205.16640279
"38973",38973,2009-06-12,22,67.49536808,1068.22635244276,NA,2009,6,6,132,4555.62471225468,307483.566787974,1484.89809776,100223.743669603,6764638.46933543,404.97220848,27333.7482735281,1844901.40072784
"38974",38974,2009-06-12,23,67.94587665,1091.58022710885,NA,2009,6,6,138,4616.64215373702,313681.798315006,1562.75516295,106182.769535951,7214681.36124513,407.6752599,27699.8529224221,1882090.78989003
"38975",38975,2009-06-12,24,68.39638522,1115.7781393715,NA,2009,6,6,144,4678.06551116263,319962.770785876,1641.51324528,112273.572267903,7679106.49886102,410.37831132,28068.3930669758,1919776.62471525
"38976",38976,2009-06-13,1,58.03704237,730.885400560447,NA,2009,6,7,6,3368.29828705718,195486.070400736,58.03704237,3368.29828705718,195486.070400736,348.22225422,20209.7897223431,1172916.42240441
"38977",38977,2009-06-13,2,58.48755094,741.809549258647,NA,2009,6,7,12,3420.79361495909,200073.840810147,116.97510188,6841.58722991819,400147.681620294,350.92530564,20524.7616897546,1200443.04486088
