Date,Trend,Hour,Load
4/10/2006,11156,21,192.476
4/10/2006,11157,22,185.656
4/10/2006,11158,23,159.347
4/10/2006,11159,24,131.878
4/11/2006,11160,1,114.79
4/11/2006,11161,2,110.005
4/11/2006,11162,3,111.259
4/11/2006,11163,4,115.847
4/11/2006,11164,5,126.322
4/11/2006,11165,6,153.169
4/11/2006,11166,7,189.424
4/11/2006,11167,8,192.442
4/11/2006,11168,9,171.414
4/11/2006,11169,10,154.49
4/11/2006,11170,11,144.861
4/11/2006,11171,12,138.809
4/11/2006,11172,13,136.484
4/11/2006,11173,14,136.287
4/11/2006,11174,15,137.374
4/11/2006,11175,16,142.171
4/11/2006,11176,17,151.962
4/11/2006,11177,18,162.732
4/11/2006,11178,19,168.539
4/11/2006,11179,20,173.297
4/11/2006,11180,21,191.385
4/11/2006,11181,22,186.42
4/11/2006,11182,23,159.831
4/11/2006,11183,24,127.938
4/12/2006,11184,1,108.705
4/12/2006,11185,2,101.052
4/12/2006,11186,3,99.424
4/12/2006,11187,4,101.258
4/12/2006,11188,5,108.144
4/12/2006,11189,6,131.16
4/12/2006,11190,7,164.232
4/12/2006,11191,8,167.146
4/12/2006,11192,9,155.432
4/12/2006,11193,10,146.284
4/12/2006,11194,11,140.33
4/12/2006,11195,12,136.317
4/12/2006,11196,13,135.986
4/12/2006,11197,14,136.8
4/12/2006,11198,15,137.708
4/12/2006,11199,16,142.12
4/12/2006,11200,17,149.33
4/12/2006,11201,18,159.686
4/12/2006,11202,19,167.173
4/12/2006,11203,20,168.751
4/12/2006,11204,21,189.608
4/12/2006,11205,22,184.832
4/12/2006,11206,23,163.32
4/12/2006,11207,24,130.52
4/13/2006,11208,1,110.132
4/13/2006,11209,2,100.366
4/13/2006,11210,3,96.99
4/13/2006,11211,4,97.046
4/13/2006,11212,5,102.094
4/13/2006,11213,6,121.507
4/13/2006,11214,7,150.823
4/13/2006,11215,8,154.867
4/13/2006,11216,9,146.204
4/13/2006,11217,10,142.771
4/13/2006,11218,11,141.912
4/13/2006,11219,12,142.055
4/13/2006,11220,13,146.203
4/13/2006,11221,14,153.85
4/13/2006,11222,15,163.666
4/13/2006,11223,16,173.65
4/13/2006,11224,17,185.529
4/13/2006,11225,18,197.218
4/13/2006,11226,19,201.505
4/13/2006,11227,20,197.161
4/13/2006,11228,21,209.935
4/13/2006,11229,22,204.72
4/13/2006,11230,23,178.428
4/13/2006,11231,24,145.171
4/14/2006,11232,1,119.596
4/14/2006,11233,2,106.823
4/14/2006,11234,3,100.76
4/14/2006,11235,4,97.652
4/14/2006,11236,5,98.932
4/14/2006,11237,6,108.227
4/14/2006,11238,7,123.802
4/14/2006,11239,8,134.982
4/14/2006,11240,9,146.52
4/14/2006,11241,10,154.65
4/14/2006,11242,11,156.471
4/14/2006,11243,12,157.168
4/14/2006,11244,13,161.616
4/14/2006,11245,14,169.258
4/14/2006,11246,15,181.722
4/14/2006,11247,16,196.527
4/14/2006,11248,17,213.881
4/14/2006,11249,18,225.154
4/14/2006,11250,19,222.376
4/14/2006,11251,20,214.085
4/14/2006,11252,21,223.871
4/14/2006,11253,22,219.196
4/14/2006,11254,23,196.927
4/14/2006,11255,24,167.338
4/15/2006,11256,1,140.858
4/15/2006,11257,2,122.793
4/15/2006,11258,3,113.205
4/15/2006,11259,4,108.615
4/15/2006,11260,5,106.388
4/15/2006,11261,6,108.823
4/15/2006,11262,7,114.648
4/15/2006,11263,8,125.765
4/15/2006,11264,9,152.931
4/15/2006,11265,10,177.209
4/15/2006,11266,11,195.644
4/15/2006,11267,12,211.095
4/15/2006,11268,13,224.797
4/15/2006,11269,14,237.883
4/15/2006,11270,15,250.641
4/15/2006,11271,16,261.337
4/15/2006,11272,17,270.001
4/15/2006,11273,18,272.823
4/15/2006,11274,19,263.869
4/15/2006,11275,20,252.887
4/15/2006,11276,21,261.685
4/15/2006,11277,22,254.447
4/15/2006,11278,23,227.403
4/15/2006,11279,24,191.018
4/16/2006,11280,1,157.649
4/16/2006,11281,2,135.727
4/16/2006,11282,3,122.25
4/16/2006,11283,4,114.259
4/16/2006,11284,5,111.016
4/16/2006,11285,6,118.75
4/16/2006,11286,7,126.063
4/16/2006,11287,8,134.431
4/16/2006,11288,9,164.385
4/16/2006,11289,10,186.296
4/16/2006,11290,11,199.18
4/16/2006,11291,12,219.837
4/16/2006,11292,13,240.949
4/16/2006,11293,14,254.189
4/16/2006,11294,15,264.776
4/16/2006,11295,16,279.76
4/16/2006,11296,17,286.266
4/16/2006,11297,18,288.362
4/16/2006,11298,19,280.085
4/16/2006,11299,20,264.669
4/16/2006,11300,21,267.826
4/16/2006,11301,22,253.038
4/16/2006,11302,23,213.865
4/16/2006,11303,24,173.865
4/17/2006,11304,1,143.516
4/17/2006,11305,2,127.75
4/17/2006,11306,3,119.542
4/17/2006,11307,4,114.335
4/17/2006,11308,5,113.61
4/17/2006,11309,6,123.899
4/17/2006,11310,7,141.93
4/17/2006,11311,8,145.842
4/17/2006,11312,9,154.184
4/17/2006,11313,10,168.566
4/17/2006,11314,11,186.593
4/17/2006,11315,12,205.443
4/17/2006,11316,13,224.283
4/17/2006,11317,14,238.351
4/17/2006,11318,15,245.369
4/17/2006,11319,16,223.765
4/17/2006,11320,17,205.947
4/17/2006,11321,18,216.142
4/17/2006,11322,19,215.568
4/17/2006,11323,20,210.309
4/17/2006,11324,21,216.395
4/17/2006,11325,22,200.679
4/17/2006,11326,23,166.718
4/17/2006,11327,24,132.655
4/18/2006,11328,1,111.861
4/18/2006,11329,2,102.424
4/18/2006,11330,3,98.234
4/18/2006,11331,4,97.477
4/18/2006,11332,5,102.388
4/18/2006,11333,6,122.503
4/18/2006,11334,7,156.929
4/18/2006,11335,8,158.434
4/18/2006,11336,9,146.23
4/18/2006,11337,10,141.485
4/18/2006,11338,11,141.058
4/18/2006,11339,12,140.936
4/18/2006,11340,13,141.693
4/18/2006,11341,14,144.206
4/18/2006,11342,15,149.761
4/18/2006,11343,16,158.453
4/18/2006,11344,17,171.901
4/18/2006,11345,18,184.388
4/18/2006,11346,19,189.657
4/18/2006,11347,20,188.014
4/18/2006,11348,21,199.051
4/18/2006,11349,22,194.128
4/18/2006,11350,23,163.333
4/18/2006,11351,24,129.189
4/19/2006,11352,1,108.839
4/19/2006,11353,2,100.467
4/19/2006,11354,3,97.656
4/19/2006,11355,4,97.714
4/19/2006,11356,5,102.742
4/19/2006,11357,6,124.372
4/19/2006,11358,7,158.064
4/19/2006,11359,8,160.75
4/19/2006,11360,9,151.159
4/19/2006,11361,10,148.573
4/19/2006,11362,11,147.59
4/19/2006,11363,12,146.617
4/19/2006,11364,13,147.018
4/19/2006,11365,14,142.911
4/19/2006,11366,15,139.191
4/19/2006,11367,16,140.41
4/19/2006,11368,17,150.79
4/19/2006,11369,18,162.966
4/19/2006,11370,19,170.787
4/19/2006,11371,20,172.008
4/19/2006,11372,21,193.242
4/19/2006,11373,22,186.797
4/19/2006,11374,23,160.539
4/19/2006,11375,24,127.379
4/20/2006,11376,1,108.086
4/20/2006,11377,2,99.959
4/20/2006,11378,3,97.021
4/20/2006,11379,4,96.675
4/20/2006,11380,5,101.798
4/20/2006,11381,6,122.238
4/20/2006,11382,7,155.218
4/20/2006,11383,8,157.969
4/20/2006,11384,9,145.563
4/20/2006,11385,10,141.435
4/20/2006,11386,11,141.856
4/20/2006,11387,12,145.966
4/20/2006,11388,13,152.897
4/20/2006,11389,14,161.337
4/20/2006,11390,15,173.469
4/20/2006,11391,16,186.469
4/20/2006,11392,17,199.829
4/20/2006,11393,18,208.519
4/20/2006,11394,19,210.15
4/20/2006,11395,20,208.033
4/20/2006,11396,21,223.104
4/20/2006,11397,22,216.339
4/20/2006,11398,23,183.93
4/20/2006,11399,24,145.495
4/21/2006,11400,1,120.607
4/21/2006,11401,2,108.455
4/21/2006,11402,3,102.809
4/21/2006,11403,4,100.062
4/21/2006,11404,5,102.36
4/21/2006,11405,6,118.337
4/21/2006,11406,7,150.066
4/21/2006,11407,8,154.349
4/21/2006,11408,9,147.227
4/21/2006,11409,10,149.443
4/21/2006,11410,11,155.638
4/21/2006,11411,12,163.98
4/21/2006,11412,13,172.4
4/21/2006,11413,14,182.717
4/21/2006,11414,15,191.193
4/21/2006,11415,16,201.814
4/21/2006,11416,17,211.342
4/21/2006,11417,18,212.999
4/21/2006,11418,19,207.879
4/21/2006,11419,20,201.85
4/21/2006,11420,21,208.866
4/21/2006,11421,22,204.701
4/21/2006,11422,23,185.466
4/21/2006,11423,24,158.049
4/22/2006,11424,1,134.059
4/22/2006,11425,2,119.611
4/22/2006,11426,3,111.495
4/22/2006,11427,4,107.608
4/22/2006,11428,5,106.977
4/22/2006,11429,6,111.636
4/22/2006,11430,7,117.945
4/22/2006,11431,8,128.019
4/22/2006,11432,9,148.232
4/22/2006,11433,10,165.026
4/22/2006,11434,11,175.452
4/22/2006,11435,12,179.464
4/22/2006,11436,13,180.941
4/22/2006,11437,14,181.04
4/22/2006,11438,15,186.015
4/22/2006,11439,16,189.947
4/22/2006,11440,17,196.422
4/22/2006,11441,18,196.957
4/22/2006,11442,19,190.871
4/22/2006,11443,20,185.266
4/22/2006,11444,21,191.15
4/22/2006,11445,22,186.949
4/22/2006,11446,23,167.323
4/22/2006,11447,24,142.368
4/23/2006,11448,1,119.969
4/23/2006,11449,2,106.339
4/23/2006,11450,3,99.416
4/23/2006,11451,4,96.222
4/23/2006,11452,5,95.733
4/23/2006,11453,6,98.888
4/23/2006,11454,7,104.029
4/23/2006,11455,8,121.318
4/23/2006,11456,9,147.288
4/23/2006,11457,10,160.521
4/23/2006,11458,11,161.102
4/23/2006,11459,12,168.394
4/23/2006,11460,13,179.75
4/23/2006,11461,14,188.356
4/23/2006,11462,15,195.656
4/23/2006,11463,16,197.533
4/23/2006,11464,17,205.877
4/23/2006,11465,18,214.394
4/23/2006,11466,19,214.651
4/23/2006,11467,20,211.304
4/23/2006,11468,21,226.425
4/23/2006,11469,22,218.044
4/23/2006,11470,23,180.932
4/23/2006,11471,24,144.133
4/24/2006,11472,1,118.637
4/24/2006,11473,2,106.272
4/24/2006,11474,3,100.478
4/24/2006,11475,4,97.705
4/24/2006,11476,5,100.631
4/24/2006,11477,6,118.632
4/24/2006,11478,7,153.626
4/24/2006,11479,8,155.135
4/24/2006,11480,9,145.43
4/24/2006,11481,10,147.054
4/24/2006,11482,11,155.135
4/24/2006,11483,12,167.308
4/24/2006,11484,13,177.662
4/24/2006,11485,14,188.223
4/24/2006,11486,15,201.96
4/24/2006,11487,16,217.762
4/24/2006,11488,17,235.161
4/24/2006,11489,18,252.848
4/24/2006,11490,19,256.629
4/24/2006,11491,20,246.694
4/24/2006,11492,21,252.605
4/24/2006,11493,22,241.736
4/24/2006,11494,23,200.687
4/24/2006,11495,24,158.337
4/25/2006,11496,1,130.279
4/25/2006,11497,2,115.57
4/25/2006,11498,3,107.117
4/25/2006,11499,4,103.364
4/25/2006,11500,5,104.834
4/25/2006,11501,6,121.944
4/25/2006,11502,7,156.599
4/25/2006,11503,8,157.917
4/25/2006,11504,9,147.58
4/25/2006,11505,10,153.236
4/25/2006,11506,11,163.089
4/25/2006,11507,12,179.543
4/25/2006,11508,13,197.203
4/25/2006,11509,14,214.91
4/25/2006,11510,15,231.462
4/25/2006,11511,16,246.126
4/25/2006,11512,17,260.998
4/25/2006,11513,18,269.571
4/25/2006,11514,19,274.062
4/25/2006,11515,20,265.054
4/25/2006,11516,21,266.19
4/25/2006,11517,22,253.56
4/25/2006,11518,23,211.1
4/25/2006,11519,24,168.162
4/26/2006,11520,1,139.527
4/26/2006,11521,2,123.661
4/26/2006,11522,3,114.818
4/26/2006,11523,4,109.181
4/26/2006,11524,5,109.467
4/26/2006,11525,6,126.432
4/26/2006,11526,7,160.142
4/26/2006,11527,8,161.981
4/26/2006,11528,9,151.959
4/26/2006,11529,10,150.295
4/26/2006,11530,11,151.056
4/26/2006,11531,12,148.951
4/26/2006,11532,13,149.232
4/26/2006,11533,14,149.259
4/26/2006,11534,15,148.365
4/26/2006,11535,16,151.081
4/26/2006,11536,17,158.485
4/26/2006,11537,18,172.381
4/26/2006,11538,19,181.312
4/26/2006,11539,20,184.531
4/26/2006,11540,21,193.417
4/26/2006,11541,22,182.748
4/26/2006,11542,23,158.238
4/26/2006,11543,24,127.124
4/27/2006,11544,1,109.059
4/27/2006,11545,2,101.493
4/27/2006,11546,3,98.904
4/27/2006,11547,4,98.122
4/27/2006,11548,5,102.06
4/27/2006,11549,6,122.38
4/27/2006,11550,7,160.198
4/27/2006,11551,8,163.852
4/27/2006,11552,9,150.842
4/27/2006,11553,10,149.748
4/27/2006,11554,11,148.959
4/27/2006,11555,12,147.67
4/27/2006,11556,13,144.375
4/27/2006,11557,14,140.87
4/27/2006,11558,15,138.332
4/27/2006,11559,16,140.389
4/27/2006,11560,17,148.251
4/27/2006,11561,18,158.612
4/27/2006,11562,19,165.185
4/27/2006,11563,20,169.117
4/27/2006,11564,21,190.127
4/27/2006,11565,22,189.71
4/27/2006,11566,23,163.83
4/27/2006,11567,24,133.212
4/28/2006,11568,1,114.144
4/28/2006,11569,2,107.259
4/28/2006,11570,3,106.08
4/28/2006,11571,4,107.635
4/28/2006,11572,5,114.02
4/28/2006,11573,6,137.72
4/28/2006,11574,7,177.978
4/28/2006,11575,8,177.495
4/28/2006,11576,9,158.174
4/28/2006,11577,10,147.79
4/28/2006,11578,11,141.412
4/28/2006,11579,12,138.546
4/28/2006,11580,13,138.518
4/28/2006,11581,14,140.472
4/28/2006,11582,15,143.468
4/28/2006,11583,16,149.955
4/28/2006,11584,17,160.3
4/28/2006,11585,18,168.412
4/28/2006,11586,19,170.394
4/28/2006,11587,20,165.457
4/28/2006,11588,21,174.683
4/28/2006,11589,22,176.695
4/28/2006,11590,23,159.483
4/28/2006,11591,24,134.622
4/29/2006,11592,1,114.871
4/29/2006,11593,2,104.255
4/29/2006,11594,3,99.495
4/29/2006,11595,4,98.815
4/29/2006,11596,5,100.992
4/29/2006,11597,6,109.351
4/29/2006,11598,7,120.414
4/29/2006,11599,8,137.573
4/29/2006,11600,9,152.79
4/29/2006,11601,10,156.935
4/29/2006,11602,11,154.413
4/29/2006,11603,12,151.764
4/29/2006,11604,13,150.015
4/29/2006,11605,14,149.592
4/29/2006,11606,15,150.69
4/29/2006,11607,16,155.759
4/29/2006,11608,17,162.363
4/29/2006,11609,18,168.318
4/29/2006,11610,19,166.903
4/29/2006,11611,20,163.639
4/29/2006,11612,21,175.455
4/29/2006,11613,22,174.169
4/29/2006,11614,23,157.481
4/29/2006,11615,24,134.144
4/30/2006,11616,1,114.957
4/30/2006,11617,2,105.062
4/30/2006,11618,3,101.092
4/30/2006,11619,4,100.324
4/30/2006,11620,5,101.82
4/30/2006,11621,6,107.545
4/30/2006,11622,7,115.71
4/30/2006,11623,8,136.351
4/30/2006,11624,9,161.337
4/30/2006,11625,10,169.379
4/30/2006,11626,11,160.149
4/30/2006,11627,12,153.773
4/30/2006,11628,13,152.962
4/30/2006,11629,14,150.369
4/30/2006,11630,15,144.959
4/30/2006,11631,16,143.15
4/30/2006,11632,17,146.333
4/30/2006,11633,18,153.47
4/30/2006,11634,19,158.886
4/30/2006,11635,20,167.008
4/30/2006,11636,21,189.412
4/30/2006,11637,22,186.591
4/30/2006,11638,23,158.532
4/30/2006,11639,24,130.831
5/1/2006,11640,1,111.982
5/1/2006,11641,2,105.313
5/1/2006,11642,3,104.53
5/1/2006,11643,4,105.528
5/1/2006,11644,5,111.972
5/1/2006,11645,6,134.539
5/1/2006,11646,7,172.557
5/1/2006,11647,8,173.184
5/1/2006,11648,9,157.661
5/1/2006,11649,10,149.898
5/1/2006,11650,11,145.134
5/1/2006,11651,12,141.09
5/1/2006,11652,13,138.894
5/1/2006,11653,14,137.785
5/1/2006,11654,15,138.22
5/1/2006,11655,16,143.499
5/1/2006,11656,17,155.014
5/1/2006,11657,18,169.136
5/1/2006,11658,19,176.77
5/1/2006,11659,20,178.087
5/1/2006,11660,21,194.717
5/1/2006,11661,22,192.118
5/1/2006,11662,23,161.172
5/1/2006,11663,24,127.969
5/2/2006,11664,1,109.131
5/2/2006,11665,2,101.998
5/2/2006,11666,3,100.788
5/2/2006,11667,4,102.468
5/2/2006,11668,5,109.903
5/2/2006,11669,6,135.351
5/2/2006,11670,7,174.726
5/2/2006,11671,8,174.097
5/2/2006,11672,9,154.57
5/2/2006,11673,10,145.469
5/2/2006,11674,11,140.701
5/2/2006,11675,12,137.754
5/2/2006,11676,13,139.038
5/2/2006,11677,14,141.082
5/2/2006,11678,15,145.86
5/2/2006,11679,16,154.71
5/2/2006,11680,17,168.98
5/2/2006,11681,18,182.516
5/2/2006,11682,19,189.096
5/2/2006,11683,20,191.313
5/2/2006,11684,21,203.893
5/2/2006,11685,22,204.052
5/2/2006,11686,23,171.142
5/2/2006,11687,24,135.119
5/3/2006,11688,1,112.66
5/3/2006,11689,2,102.321
5/3/2006,11690,3,98.232
5/3/2006,11691,4,96.519
5/3/2006,11692,5,100.271
5/3/2006,11693,6,120.615
5/3/2006,11694,7,155.536
5/3/2006,11695,8,156.509
5/3/2006,11696,9,144.198
5/3/2006,11697,10,143.525
5/3/2006,11698,11,147.594
5/3/2006,11699,12,153.303
5/3/2006,11700,13,159.854
5/3/2006,11701,14,166.113
5/3/2006,11702,15,175.659
5/3/2006,11703,16,188.906
5/3/2006,11704,17,206.425
5/3/2006,11705,18,221.823
5/3/2006,11706,19,226.558
5/3/2006,11707,20,218.815
5/3/2006,11708,21,222.431
5/3/2006,11709,22,216.823
5/3/2006,11710,23,184.363
5/3/2006,11711,24,142.681
5/4/2006,11712,1,116.607
5/4/2006,11713,2,104.672
5/4/2006,11714,3,99.01
5/4/2006,11715,4,97.271
5/4/2006,11716,5,100.925
5/4/2006,11717,6,121.291
5/4/2006,11718,7,156.123
5/4/2006,11719,8,158.453
5/4/2006,11720,9,145.284
5/4/2006,11721,10,143.071
5/4/2006,11722,11,147.146
5/4/2006,11723,12,154.138
5/4/2006,11724,13,164.509
5/4/2006,11725,14,178.536
5/4/2006,11726,15,194.278
5/4/2006,11727,16,213.874
5/4/2006,11728,17,234.876
5/4/2006,11729,18,245.911
5/4/2006,11730,19,245.788
5/4/2006,11731,20,235.581
5/4/2006,11732,21,242.571
5/4/2006,11733,22,239.367
5/4/2006,11734,23,203.906
5/4/2006,11735,24,163.107
5/5/2006,11736,1,134.608
5/5/2006,11737,2,116.882
5/5/2006,11738,3,110.235
5/5/2006,11739,4,107.308
5/5/2006,11740,5,108.66
5/5/2006,11741,6,124.718
5/5/2006,11742,7,157.193
5/5/2006,11743,8,162.867
5/5/2006,11744,9,155.647
5/5/2006,11745,10,154.687
5/5/2006,11746,11,157.238
5/5/2006,11747,12,162.659
5/5/2006,11748,13,172.528
5/5/2006,11749,14,182.263
5/5/2006,11750,15,190.411
5/5/2006,11751,16,195.664
5/5/2006,11752,17,197.102
5/5/2006,11753,18,199.05
5/5/2006,11754,19,196.991
5/5/2006,11755,20,194.239
5/5/2006,11756,21,197.454
5/5/2006,11757,22,192.867
5/5/2006,11758,23,174.472
5/5/2006,11759,24,148.498
5/6/2006,11760,1,125.45
5/6/2006,11761,2,112.117
5/6/2006,11762,3,105.423
5/6/2006,11763,4,102.02
5/6/2006,11764,5,101.701
5/6/2006,11765,6,106.163
5/6/2006,11766,7,112.655
5/6/2006,11767,8,130.193
5/6/2006,11768,9,153.926
5/6/2006,11769,10,170.454
5/6/2006,11770,11,179.55
5/6/2006,11771,12,187.845
5/6/2006,11772,13,195.853
5/6/2006,11773,14,205.772
5/6/2006,11774,15,217.127
5/6/2006,11775,16,230.232
5/6/2006,11776,17,240.632
5/6/2006,11777,18,241.665
5/6/2006,11778,19,231.896
5/6/2006,11779,20,216.694
5/6/2006,11780,21,214.938
5/6/2006,11781,22,210.2
5/6/2006,11782,23,184.804
5/6/2006,11783,24,154.522
5/7/2006,11784,1,129.137
5/7/2006,11785,2,114.614
5/7/2006,11786,3,106.079
5/7/2006,11787,4,101.601
5/7/2006,11788,5,99.13
5/7/2006,11789,6,100.897
5/7/2006,11790,7,106.158
5/7/2006,11791,8,121.391
5/7/2006,11792,9,147.373
5/7/2006,11793,10,162.587
5/7/2006,11794,11,159.054
5/7/2006,11795,12,158.358
5/7/2006,11796,13,162.727
5/7/2006,11797,14,162.779
5/7/2006,11798,15,161.002
5/7/2006,11799,16,160.916
5/7/2006,11800,17,165.838
5/7/2006,11801,18,174.751
5/7/2006,11802,19,180.359
5/7/2006,11803,20,186.486
5/7/2006,11804,21,197.627
5/7/2006,11805,22,186.779
5/7/2006,11806,23,159.294
5/7/2006,11807,24,132.711
5/8/2006,11808,1,114.418
5/8/2006,11809,2,107.07
5/8/2006,11810,3,104.62
5/8/2006,11811,4,105.271
5/8/2006,11812,5,110.24
5/8/2006,11813,6,131.377
5/8/2006,11814,7,168.819
5/8/2006,11815,8,171.896
5/8/2006,11816,9,159.673
5/8/2006,11817,10,156.813
5/8/2006,11818,11,155.172
5/8/2006,11819,12,153.328
5/8/2006,11820,13,150.878
5/8/2006,11821,14,146.653
5/8/2006,11822,15,143.64
5/8/2006,11823,16,146.268
5/8/2006,11824,17,156.813
5/8/2006,11825,18,171.53
5/8/2006,11826,19,183.273
5/8/2006,11827,20,189.281
5/8/2006,11828,21,199.924
5/8/2006,11829,22,191.34
5/8/2006,11830,23,163.359
5/8/2006,11831,24,133.559
5/9/2006,11832,1,115.687
5/9/2006,11833,2,108.688
5/9/2006,11834,3,106.622
5/9/2006,11835,4,106.61
5/9/2006,11836,5,111.638
5/9/2006,11837,6,133.355
5/9/2006,11838,7,170.076
5/9/2006,11839,8,170.591
5/9/2006,11840,9,155.604
5/9/2006,11841,10,150.86
5/9/2006,11842,11,147.415
5/9/2006,11843,12,143.951
5/9/2006,11844,13,140.934
5/9/2006,11845,14,137.867
5/9/2006,11846,15,136.357
5/9/2006,11847,16,138.269
5/9/2006,11848,17,146.586
5/9/2006,11849,18,156.617
5/9/2006,11850,19,163.633
5/9/2006,11851,20,169.354
5/9/2006,11852,21,185.461
5/9/2006,11853,22,188.795
5/9/2006,11854,23,162.147
5/9/2006,11855,24,130.33
5/10/2006,11856,1,112.406
5/10/2006,11857,2,105.423
5/10/2006,11858,3,103.891
5/10/2006,11859,4,104.746
5/10/2006,11860,5,110.486
5/10/2006,11861,6,133.143
5/10/2006,11862,7,170.098
5/10/2006,11863,8,170.121
5/10/2006,11864,9,153.962
5/10/2006,11865,10,146.528
5/10/2006,11866,11,142.265
5/10/2006,11867,12,140.173
5/10/2006,11868,13,138.676
5/10/2006,11869,14,138.59
5/10/2006,11870,15,141.059
5/10/2006,11871,16,148.059
5/10/2006,11872,17,159.707
5/10/2006,11873,18,171.955
5/10/2006,11874,19,179.372
5/10/2006,11875,20,185.553
5/10/2006,11876,21,200.899
5/10/2006,11877,22,197.357
5/10/2006,11878,23,172.101
5/10/2006,11879,24,137.358
5/11/2006,11880,1,114.918
5/11/2006,11881,2,105.138
5/11/2006,11882,3,100.755
5/11/2006,11883,4,99.465
5/11/2006,11884,5,102.743
5/11/2006,11885,6,121.886
5/11/2006,11886,7,156.639
5/11/2006,11887,8,161.199
5/11/2006,11888,9,150.601
5/11/2006,11889,10,150.827
5/11/2006,11890,11,152.987
5/11/2006,11891,12,152.203
5/11/2006,11892,13,152.122
5/11/2006,11893,14,154.992
5/11/2006,11894,15,158.057
5/11/2006,11895,16,164.903
5/11/2006,11896,17,178.874
5/11/2006,11897,18,189.797
5/11/2006,11898,19,192.335
5/11/2006,11899,20,189.322
5/11/2006,11900,21,197.292
5/11/2006,11901,22,199.571
5/11/2006,11902,23,171.014
5/11/2006,11903,24,137.061
5/12/2006,11904,1,114.474
5/12/2006,11905,2,105.913
5/12/2006,11906,3,103.11
5/12/2006,11907,4,102.983
5/12/2006,11908,5,108.397
5/12/2006,11909,6,129.844
5/12/2006,11910,7,166.757
5/12/2006,11911,8,169.769
5/12/2006,11912,9,153.605
5/12/2006,11913,10,147.928
5/12/2006,11914,11,144.565
5/12/2006,11915,12,141.845
5/12/2006,11916,13,141.531
5/12/2006,11917,14,142.038
5/12/2006,11918,15,144.07
5/12/2006,11919,16,148.834
5/12/2006,11920,17,156.912
5/12/2006,11921,18,162.805
5/12/2006,11922,19,163.416
5/12/2006,11923,20,160.651
5/12/2006,11924,21,169.053
5/12/2006,11925,22,175.963
5/12/2006,11926,23,160.554
5/12/2006,11927,24,136.728
5/13/2006,11928,1,116.636
5/13/2006,11929,2,106.691
5/13/2006,11930,3,102.967
5/13/2006,11931,4,102.374
5/13/2006,11932,5,105.025
5/13/2006,11933,6,113.711
5/13/2006,11934,7,124.02
5/13/2006,11935,8,142.258
5/13/2006,11936,9,157.612
5/13/2006,11937,10,161.436
5/13/2006,11938,11,159.628
5/13/2006,11939,12,158.918
5/13/2006,11940,13,158.563
5/13/2006,11941,14,160.469
5/13/2006,11942,15,164.269
5/13/2006,11943,16,171.167
5/13/2006,11944,17,179.803
5/13/2006,11945,18,185.024
5/13/2006,11946,19,184.228
5/13/2006,11947,20,176.379
5/13/2006,11948,21,179.936
5/13/2006,11949,22,185.871
5/13/2006,11950,23,167.177
5/13/2006,11951,24,141.166
5/14/2006,11952,1,119.329
5/14/2006,11953,2,106.799
5/14/2006,11954,3,100.329
5/14/2006,11955,4,97.212
5/14/2006,11956,5,96.692
5/14/2006,11957,6,100.736
5/14/2006,11958,7,106.405
5/14/2006,11959,8,127.951
5/14/2006,11960,9,154.659
5/14/2006,11961,10,167.181
5/14/2006,11962,11,164.07
5/14/2006,11963,12,159.471
5/14/2006,11964,13,159.422
5/14/2006,11965,14,157.953
5/14/2006,11966,15,159.343
5/14/2006,11967,16,165.527
5/14/2006,11968,17,174.33
5/14/2006,11969,18,182.521
5/14/2006,11970,19,184.684
5/14/2006,11971,20,184.408
5/14/2006,11972,21,196.321
5/14/2006,11973,22,194.844
5/14/2006,11974,23,167.046
5/14/2006,11975,24,135.191
5/15/2006,11976,1,112.072
5/15/2006,11977,2,101.987
5/15/2006,11978,3,97.996
5/15/2006,11979,4,97.883
5/15/2006,11980,5,103.302
5/15/2006,11981,6,123.878
5/15/2006,11982,7,159.227
5/15/2006,11983,8,162.321
5/15/2006,11984,9,150.968
5/15/2006,11985,10,148.425
5/15/2006,11986,11,148.518
5/15/2006,11987,12,151.113
5/15/2006,11988,13,152.317
5/15/2006,11989,14,154.528
5/15/2006,11990,15,156.228
5/15/2006,11991,16,160.973
5/15/2006,11992,17,171.474
5/15/2006,11993,18,182.05
5/15/2006,11994,19,188.652
5/15/2006,11995,20,191.446
5/15/2006,11996,21,202.065
5/15/2006,11997,22,196.098
5/15/2006,11998,23,166.891
5/15/2006,11999,24,136.015
5/16/2006,12000,1,113.947
5/16/2006,12001,2,105.528
5/16/2006,12002,3,102.627
5/16/2006,12003,4,103.494
5/16/2006,12004,5,109.034
5/16/2006,12005,6,131.154
5/16/2006,12006,7,167.533
5/16/2006,12007,8,168.875
5/16/2006,12008,9,151.658
5/16/2006,12009,10,146.247
5/16/2006,12010,11,142.872
5/16/2006,12011,12,142.76
5/16/2006,12012,13,143.273
5/16/2006,12013,14,144.399
5/16/2006,12014,15,146.854
5/16/2006,12015,16,153.841
5/16/2006,12016,17,164.599
5/16/2006,12017,18,176.651
5/16/2006,12018,19,183.664
5/16/2006,12019,20,186.335
5/16/2006,12020,21,193.351
5/16/2006,12021,22,197.051
5/16/2006,12022,23,166.177
5/16/2006,12023,24,133.041
5/17/2006,12024,1,112.556
5/17/2006,12025,2,104.299
5/17/2006,12026,3,101.786
5/17/2006,12027,4,101.801
5/17/2006,12028,5,107.147
5/17/2006,12029,6,129.338
